buyPrice,sellPrice,date,dateInDatetime
1.8001,1.8033,1368392400,2013-05-13T00:00:00
1.8059,1.8092,1368478800,2013-05-14T00:00:00
1.8102,1.8134,1368565200,2013-05-15T00:00:00
1.8201,1.8234,1368651600,2013-05-16T00:00:00
1.8227,1.826,1368738000,2013-05-17T00:00:00
1.8343,1.8376,1368997200,2013-05-20T00:00:00
1.8428,1.8461,1369083600,2013-05-21T00:00:00
1.8475,1.8508,1369170000,2013-05-22T00:00:00
1.8401,1.8434,1369256400,2013-05-23T00:00:00
1.8502,1.8535,1369342800,2013-05-24T00:00:00
1.8433,1.8466,1369602000,2013-05-27T00:00:00
1.8442,1.8475,1369688400,2013-05-28T00:00:00
1.8487,1.852,1369774800,2013-05-29T00:00:00
1.8642,1.8676,1369861200,2013-05-30T00:00:00
1.8661,1.8695,1369947600,2013-05-31T00:00:00
1.8842,1.8876,1370206800,2013-06-03T00:00:00
1.8902,1.8936,1370293200,2013-06-04T00:00:00
1.8745,1.8779,1370379600,2013-06-05T00:00:00
1.8796,1.883,1370466000,2013-06-06T00:00:00
1.886,1.8894,1370552400,2013-06-07T00:00:00
1.8862,1.8896,1370811600,2013-06-10T00:00:00
1.8941,1.8975,1370898000,2013-06-11T00:00:00
1.8943,1.8977,1370984400,2013-06-12T00:00:00
1.8758,1.8792,1371070800,2013-06-13T00:00:00
1.868,1.8713,1371157200,2013-06-14T00:00:00
1.8534,1.8567,1371416400,2013-06-17T00:00:00
1.8654,1.8688,1371502800,2013-06-18T00:00:00
1.8758,1.8792,1371589200,2013-06-19T00:00:00
1.8811,1.8845,1371675600,2013-06-20T00:00:00
1.9166,1.92,1371762000,2013-06-21T00:00:00
1.9312,1.9347,1372021200,2013-06-24T00:00:00
1.9407,1.9442,1372107600,2013-06-25T00:00:00
1.9339,1.9373,1372194000,2013-06-26T00:00:00
1.932,1.9355,1372280400,2013-06-27T00:00:00
1.9272,1.9306,1372366800,2013-06-28T00:00:00
1.9248,1.9282,1372626000,2013-07-01T00:00:00
1.9235,1.9269,1372712400,2013-07-02T00:00:00
1.9216,1.925,1372798800,2013-07-03T00:00:00
1.9477,1.9512,1372885200,2013-07-04T00:00:00
1.9482,1.9517,1372971600,2013-07-05T00:00:00
1.9474,1.9509,1373230800,2013-07-08T00:00:00
1.951,1.9545,1373317200,2013-07-09T00:00:00
1.9386,1.9421,1373403600,2013-07-10T00:00:00
1.9436,1.9471,1373490000,2013-07-11T00:00:00
1.94,1.9435,1373576400,2013-07-12T00:00:00
1.9573,1.9608,1373835600,2013-07-15T00:00:00
1.9409,1.9444,1373922000,2013-07-16T00:00:00
1.9276,1.9311,1374008400,2013-07-17T00:00:00
1.9252,1.9287,1374094800,2013-07-18T00:00:00
1.9164,1.9199,1374181200,2013-07-19T00:00:00
1.9213,1.9247,1374440400,2013-07-22T00:00:00
1.9151,1.9186,1374526800,2013-07-23T00:00:00
1.9117,1.9152,1374613200,2013-07-24T00:00:00
1.9068,1.9103,1374699600,2013-07-25T00:00:00
1.9247,1.9282,1374786000,2013-07-26T00:00:00
1.9201,1.9236,1375045200,2013-07-29T00:00:00
1.9235,1.927,1375131600,2013-07-30T00:00:00
1.9241,1.9276,1375218000,2013-07-31T00:00:00
1.9309,1.9343,1375304400,2013-08-01T00:00:00
1.9349,1.9384,1375390800,2013-08-02T00:00:00
1.9453,1.9488,1375650000,2013-08-05T00:00:00
1.9282,1.9316,1375736400,2013-08-06T00:00:00
1.9292,1.9327,1375822800,2013-08-07T00:00:00
1.9292,1.9327,1376254800,2013-08-12T00:00:00
1.9231,1.9265,1376341200,2013-08-13T00:00:00
1.9255,1.929,1376427600,2013-08-14T00:00:00
1.9358,1.9392,1376514000,2013-08-15T00:00:00
1.9286,1.9321,1376600400,2013-08-16T00:00:00
1.9342,1.9377,1376859600,2013-08-19T00:00:00
1.9468,1.9503,1376946000,2013-08-20T00:00:00
1.948,1.9515,1377032400,2013-08-21T00:00:00
1.958,1.9615,1377118800,2013-08-22T00:00:00
1.9835,1.9871,1377205200,2013-08-23T00:00:00
1.9849,1.9885,1377464400,2013-08-26T00:00:00
1.9951,1.9987,1377550800,2013-08-27T00:00:00
2.0225,2.0262,1377637200,2013-08-28T00:00:00
2.0557,2.0594,1377723600,2013-08-29T00:00:00
2.0311,2.0348,1378069200,2013-09-02T00:00:00
2.016,2.0197,1378155600,2013-09-03T00:00:00
2.0415,2.0452,1378242000,2013-09-04T00:00:00
2.054,2.0577,1378328400,2013-09-05T00:00:00
2.0732,2.077,1378414800,2013-09-06T00:00:00
2.063,2.0668,1378674000,2013-09-09T00:00:00
2.0383,2.042,1378760400,2013-09-10T00:00:00
2.0285,2.0321,1378846800,2013-09-11T00:00:00
2.0137,2.0173,1378933200,2013-09-12T00:00:00
2.0213,2.025,1379019600,2013-09-13T00:00:00
2.0257,2.0294,1379278800,2013-09-16T00:00:00
1.9927,1.9963,1379365200,2013-09-17T00:00:00
2.0045,2.0081,1379451600,2013-09-18T00:00:00
2.0023,2.0059,1379538000,2013-09-19T00:00:00
1.9522,1.9557,1379624400,2013-09-20T00:00:00
1.972,1.9755,1379883600,2013-09-23T00:00:00
1.9856,1.9892,1379970000,2013-09-24T00:00:00
1.9946,1.9981,1380056400,2013-09-25T00:00:00
2.0034,2.007,1380142800,2013-09-26T00:00:00
2.0123,2.0159,1380229200,2013-09-27T00:00:00
2.0342,2.0378,1380488400,2013-09-30T00:00:00
2.0365,2.0402,1380574800,2013-10-01T00:00:00
2.0102,2.0138,1380661200,2013-10-02T00:00:00
2.0187,2.0223,1380747600,2013-10-03T00:00:00
1.9989,2.0025,1380834000,2013-10-04T00:00:00
1.9964,2.0,1381093200,2013-10-07T00:00:00
1.9961,1.9997,1381179600,2013-10-08T00:00:00
1.9875,1.9911,1381266000,2013-10-09T00:00:00
1.9871,1.9907,1381352400,2013-10-10T00:00:00
1.9775,1.9811,1381438800,2013-10-11T00:00:00
1.9764,1.9799,1381698000,2013-10-14T00:00:00
1.9764,1.9799,1382302800,2013-10-21T00:00:00
1.9746,1.9782,1382389200,2013-10-22T00:00:00
1.9802,1.9837,1382475600,2013-10-23T00:00:00
1.9738,1.9773,1382562000,2013-10-24T00:00:00
1.976,1.9796,1382648400,2013-10-25T00:00:00
1.9853,1.9888,1382911200,2013-10-28T00:00:00
1.9853,1.9888,1383084000,2013-10-30T00:00:00
1.9888,1.9923,1383170400,2013-10-31T00:00:00
1.9895,1.993,1383256800,2013-11-01T00:00:00
2.0063,2.0099,1383516000,2013-11-04T00:00:00
2.0178,2.0214,1383602400,2013-11-05T00:00:00
2.0235,2.0271,1383688800,2013-11-06T00:00:00
2.0262,2.0299,1383775200,2013-11-07T00:00:00
2.0306,2.0343,1383861600,2013-11-08T00:00:00
2.0265,2.0302,1384120800,2013-11-11T00:00:00
2.0358,2.0395,1384207200,2013-11-12T00:00:00
2.05,2.0537,1384293600,2013-11-13T00:00:00
2.0516,2.0553,1384380000,2013-11-14T00:00:00
2.0442,2.0479,1384466400,2013-11-15T00:00:00
2.0374,2.0411,1384725600,2013-11-18T00:00:00
2.0201,2.0238,1384812000,2013-11-19T00:00:00
2.0169,2.0206,1384898400,2013-11-20T00:00:00
2.0098,2.0134,1384984800,2013-11-21T00:00:00
2.0181,2.0217,1385071200,2013-11-22T00:00:00
2.0164,2.0201,1385330400,2013-11-25T00:00:00
1.9969,2.0005,1385416800,2013-11-26T00:00:00
2.0071,2.0107,1385503200,2013-11-27T00:00:00
2.0154,2.019,1385589600,2013-11-28T00:00:00
2.0166,2.0203,1385676000,2013-11-29T00:00:00
2.0174,2.0211,1385935200,2013-12-02T00:00:00
2.0282,2.0319,1386021600,2013-12-03T00:00:00
2.0359,2.0395,1386108000,2013-12-04T00:00:00
2.0455,2.0492,1386194400,2013-12-05T00:00:00
2.0482,2.0519,1386280800,2013-12-06T00:00:00
2.0394,2.0431,1386540000,2013-12-09T00:00:00
2.0313,2.0349,1386626400,2013-12-10T00:00:00
2.0265,2.0301,1386712800,2013-12-11T00:00:00
2.0294,2.033,1386799200,2013-12-12T00:00:00
2.037,2.0407,1386885600,2013-12-13T00:00:00
2.0404,2.0441,1387144800,2013-12-16T00:00:00
2.0337,2.0373,1387231200,2013-12-17T00:00:00
2.0372,2.0409,1387317600,2013-12-18T00:00:00
2.0423,2.0459,1387404000,2013-12-19T00:00:00
2.0608,2.0645,1387490400,2013-12-20T00:00:00
2.089,2.0928,1387749600,2013-12-23T00:00:00
2.0877,2.0914,1387836000,2013-12-24T00:00:00
2.0812,2.0849,1387922400,2013-12-25T00:00:00
2.071,2.0748,1388008800,2013-12-26T00:00:00
2.0957,2.0994,1388095200,2013-12-27T00:00:00
2.1604,2.1642,1388354400,2013-12-30T00:00:00
2.1343,2.1381,1388440800,2013-12-31T00:00:00
2.1304,2.1343,1388613600,2014-01-02T00:00:00
2.1718,2.1757,1388700000,2014-01-03T00:00:00
2.1687,2.1726,1388959200,2014-01-06T00:00:00
2.1878,2.1918,1389045600,2014-01-07T00:00:00
2.1723,2.1762,1389132000,2014-01-08T00:00:00
2.1757,2.1796,1389218400,2014-01-09T00:00:00
2.1845,2.1884,1389304800,2014-01-10T00:00:00
2.176,2.18,1389564000,2014-01-13T00:00:00
2.1719,2.1759,1389650400,2014-01-14T00:00:00
2.1909,2.1949,1389736800,2014-01-15T00:00:00
2.1911,2.1951,1389823200,2014-01-16T00:00:00
2.206,2.21,1389909600,2014-01-17T00:00:00
2.2084,2.2124,1390168800,2014-01-20T00:00:00
2.2385,2.2425,1390255200,2014-01-21T00:00:00
2.2415,2.2455,1390341600,2014-01-22T00:00:00
2.2551,2.2591,1390428000,2014-01-23T00:00:00
2.2741,2.2782,1390514400,2014-01-24T00:00:00
2.3142,2.3184,1390773600,2014-01-27T00:00:00
2.3428,2.347,1390860000,2014-01-28T00:00:00
2.2658,2.2699,1390946400,2014-01-29T00:00:00
2.2234,2.2274,1391032800,2014-01-30T00:00:00
2.2795,2.2837,1391119200,2014-01-31T00:00:00
2.2696,2.2737,1391378400,2014-02-03T00:00:00
2.2634,2.2675,1391464800,2014-02-04T00:00:00
2.256,2.2601,1391551200,2014-02-05T00:00:00
2.2393,2.2434,1391637600,2014-02-06T00:00:00
2.2249,2.2289,1391724000,2014-02-07T00:00:00
2.2169,2.2209,1391983200,2014-02-10T00:00:00
2.2247,2.2287,1392069600,2014-02-11T00:00:00
2.2024,2.2064,1392156000,2014-02-12T00:00:00
2.1923,2.1962,1392242400,2014-02-13T00:00:00
2.2003,2.2042,1392328800,2014-02-14T00:00:00
2.1845,2.1884,1392588000,2014-02-17T00:00:00
2.181,2.1849,1392674400,2014-02-18T00:00:00
2.179,2.183,1392760800,2014-02-19T00:00:00
2.1881,2.192,1392847200,2014-02-20T00:00:00
2.2081,2.2121,1392933600,2014-02-21T00:00:00
2.1972,2.2012,1393192800,2014-02-24T00:00:00
2.1806,2.1845,1393279200,2014-02-25T00:00:00
2.2046,2.2086,1393365600,2014-02-26T00:00:00
2.2081,2.212,1393452000,2014-02-27T00:00:00
2.2342,2.2382,1393538400,2014-02-28T00:00:00
2.2129,2.2168,1393797600,2014-03-03T00:00:00
2.2185,2.2225,1393884000,2014-03-04T00:00:00
2.2119,2.2159,1393970400,2014-03-05T00:00:00
2.2074,2.2114,1394056800,2014-03-06T00:00:00
2.1999,2.2039,1394143200,2014-03-07T00:00:00
2.1873,2.1912,1394402400,2014-03-10T00:00:00
2.2118,2.2158,1394488800,2014-03-11T00:00:00
2.222,2.226,1394575200,2014-03-12T00:00:00
2.2459,2.2499,1394661600,2014-03-13T00:00:00
2.2244,2.2284,1394748000,2014-03-14T00:00:00
2.2322,2.2362,1395007200,2014-03-17T00:00:00
2.2216,2.2256,1395093600,2014-03-18T00:00:00
2.2224,2.2265,1395180000,2014-03-19T00:00:00
2.2212,2.2252,1395266400,2014-03-20T00:00:00
2.2373,2.2413,1395352800,2014-03-21T00:00:00
2.235,2.239,1395612000,2014-03-24T00:00:00
2.237,2.241,1395698400,2014-03-25T00:00:00
2.2319,2.2359,1395784800,2014-03-26T00:00:00
2.2121,2.2161,1395871200,2014-03-27T00:00:00
2.1912,2.1951,1395957600,2014-03-28T00:00:00
2.1898,2.1938,1396216800,2014-03-31T00:00:00
2.1557,2.1596,1396299600,2014-04-01T00:00:00
2.1492,2.1531,1396386000,2014-04-02T00:00:00
2.1311,2.135,1396472400,2014-04-03T00:00:00
2.1355,2.1393,1396558800,2014-04-04T00:00:00
2.1354,2.1393,1396818000,2014-04-07T00:00:00
2.1183,2.1221,1396904400,2014-04-08T00:00:00
2.0941,2.0978,1396990800,2014-04-09T00:00:00
2.1046,2.1084,1397077200,2014-04-10T00:00:00
2.0993,2.1031,1397163600,2014-04-11T00:00:00
2.1177,2.1215,1397422800,2014-04-14T00:00:00
2.1268,2.1306,1397509200,2014-04-15T00:00:00
2.1263,2.1301,1397595600,2014-04-16T00:00:00
2.1322,2.136,1397682000,2014-04-17T00:00:00
2.1302,2.1341,1397768400,2014-04-18T00:00:00
2.1284,2.1322,1398027600,2014-04-21T00:00:00
2.133,2.1368,1398114000,2014-04-22T00:00:00
2.1372,2.141,1398286800,2014-04-24T00:00:00
2.1387,2.1425,1398373200,2014-04-25T00:00:00
2.1339,2.1378,1398632400,2014-04-28T00:00:00
2.1313,2.1351,1398718800,2014-04-29T00:00:00
2.118,2.1218,1398805200,2014-04-30T00:00:00
2.1154,2.1193,1398978000,2014-05-02T00:00:00
2.1073,2.1111,1399237200,2014-05-05T00:00:00
2.0966,2.1004,1399323600,2014-05-06T00:00:00
2.0932,2.097,1399410000,2014-05-07T00:00:00
2.0923,2.096,1399496400,2014-05-08T00:00:00
2.0746,2.0784,1399582800,2014-05-09T00:00:00
2.0766,2.0804,1399842000,2014-05-12T00:00:00
2.0755,2.0792,1399928400,2014-05-13T00:00:00
2.0712,2.0749,1400014800,2014-05-14T00:00:00
2.0711,2.0748,1400101200,2014-05-15T00:00:00
2.077,2.0807,1400187600,2014-05-16T00:00:00
2.0981,2.1019,1400533200,2014-05-20T00:00:00
2.1046,2.1083,1400619600,2014-05-21T00:00:00
2.1072,2.111,1400706000,2014-05-22T00:00:00
2.0921,2.0958,1400792400,2014-05-23T00:00:00
2.0845,2.0883,1401051600,2014-05-26T00:00:00
2.0848,2.0885,1401138000,2014-05-27T00:00:00
2.0973,2.1011,1401224400,2014-05-28T00:00:00
2.1045,2.1083,1401310800,2014-05-29T00:00:00
2.0922,2.0959,1401397200,2014-05-30T00:00:00
2.0916,2.0954,1401656400,2014-06-02T00:00:00
2.096,2.0998,1401742800,2014-06-03T00:00:00
2.1016,2.1054,1401829200,2014-06-04T00:00:00
2.1199,2.1237,1401915600,2014-06-05T00:00:00
2.1088,2.1126,1402002000,2014-06-06T00:00:00
2.0897,2.0934,1402261200,2014-06-09T00:00:00
2.078,2.0818,1402347600,2014-06-10T00:00:00
2.0866,2.0904,1402434000,2014-06-11T00:00:00
2.0914,2.0952,1402520400,2014-06-12T00:00:00
2.1058,2.1096,1402606800,2014-06-13T00:00:00
2.1198,2.1236,1402866000,2014-06-16T00:00:00
2.1376,2.1414,1402952400,2014-06-17T00:00:00
2.1345,2.1384,1403038800,2014-06-18T00:00:00
2.1434,2.1472,1403125200,2014-06-19T00:00:00
2.1268,2.1306,1403211600,2014-06-20T00:00:00
2.1373,2.1411,1403470800,2014-06-23T00:00:00
2.1392,2.1431,1403557200,2014-06-24T00:00:00
2.1312,2.1351,1403643600,2014-06-25T00:00:00
2.1384,2.1423,1403730000,2014-06-26T00:00:00
2.1292,2.133,1403816400,2014-06-27T00:00:00
2.1234,2.1272,1404075600,2014-06-30T00:00:00
2.1226,2.1264,1404162000,2014-07-01T00:00:00
2.1194,2.1232,1404248400,2014-07-02T00:00:00
2.1273,2.1312,1404334800,2014-07-03T00:00:00
2.1314,2.1352,1404421200,2014-07-04T00:00:00
2.1282,2.132,1404680400,2014-07-07T00:00:00
2.1316,2.1354,1404766800,2014-07-08T00:00:00
2.1252,2.129,1404853200,2014-07-09T00:00:00
2.1237,2.1275,1404939600,2014-07-10T00:00:00
2.1232,2.1271,1405026000,2014-07-11T00:00:00
2.1221,2.126,1405285200,2014-07-14T00:00:00
2.1177,2.1216,1405371600,2014-07-15T00:00:00
2.12,2.1238,1405458000,2014-07-16T00:00:00
2.1228,2.1267,1405544400,2014-07-17T00:00:00
2.1221,2.1259,1405630800,2014-07-18T00:00:00
2.1266,2.1304,1405890000,2014-07-21T00:00:00
2.1175,2.1213,1405976400,2014-07-22T00:00:00
2.1179,2.1217,1406062800,2014-07-23T00:00:00
2.092,2.0958,1406149200,2014-07-24T00:00:00
2.0903,2.094,1406235600,2014-07-25T00:00:00
2.0919,2.0956,1406754000,2014-07-31T00:00:00
2.1333,2.1371,1406840400,2014-08-01T00:00:00
2.1446,2.1485,1407099600,2014-08-04T00:00:00
2.1313,2.1351,1407186000,2014-08-05T00:00:00
2.1263,2.1302,1407272400,2014-08-06T00:00:00
2.1619,2.1658,1407358800,2014-08-07T00:00:00
2.1586,2.1625,1407445200,2014-08-08T00:00:00
2.1683,2.1722,1407704400,2014-08-11T00:00:00
2.1489,2.1528,1407790800,2014-08-12T00:00:00
2.1612,2.1651,1407877200,2014-08-13T00:00:00
2.1588,2.1627,1407963600,2014-08-14T00:00:00
2.1557,2.1596,1408050000,2014-08-15T00:00:00
2.1561,2.16,1408309200,2014-08-18T00:00:00
2.1681,2.172,1408395600,2014-08-19T00:00:00
2.1632,2.1671,1408482000,2014-08-20T00:00:00
2.168,2.1719,1408568400,2014-08-21T00:00:00
2.1764,2.1803,1408654800,2014-08-22T00:00:00
2.1767,2.1806,1408914000,2014-08-25T00:00:00
2.1776,2.1815,1409000400,2014-08-26T00:00:00
2.1687,2.1726,1409086800,2014-08-27T00:00:00
2.1581,2.162,1409173200,2014-08-28T00:00:00
2.1619,2.1658,1409259600,2014-08-29T00:00:00
2.1584,2.1623,1409518800,2014-09-01T00:00:00
2.1605,2.1644,1409605200,2014-09-02T00:00:00
2.1673,2.1712,1409691600,2014-09-03T00:00:00
2.1617,2.1656,1409778000,2014-09-04T00:00:00
2.1564,2.1603,1409864400,2014-09-05T00:00:00
2.1635,2.1674,1410123600,2014-09-08T00:00:00
2.1627,2.1666,1410210000,2014-09-09T00:00:00
2.1901,2.194,1410296400,2014-09-10T00:00:00
2.2022,2.2062,1410382800,2014-09-11T00:00:00
2.1924,2.1963,1410469200,2014-09-12T00:00:00
2.2014,2.2054,1410728400,2014-09-15T00:00:00
2.2144,2.2184,1410814800,2014-09-16T00:00:00
2.2092,2.2132,1410901200,2014-09-17T00:00:00
2.2058,2.2098,1410987600,2014-09-18T00:00:00
2.2223,2.2263,1411074000,2014-09-19T00:00:00
2.2232,2.2272,1411333200,2014-09-22T00:00:00
2.24,2.244,1411419600,2014-09-23T00:00:00
2.2319,2.236,1411506000,2014-09-24T00:00:00
2.2325,2.2366,1411592400,2014-09-25T00:00:00
2.2482,2.2523,1411678800,2014-09-26T00:00:00
2.2557,2.2598,1411938000,2014-09-29T00:00:00
2.2789,2.283,1412024400,2014-09-30T00:00:00
2.2772,2.2813,1412110800,2014-10-01T00:00:00
2.2829,2.2871,1412197200,2014-10-02T00:00:00
2.273,2.2771,1412283600,2014-10-03T00:00:00
2.273,2.2771,1412715600,2014-10-08T00:00:00
2.288,2.2921,1412802000,2014-10-09T00:00:00
2.2573,2.2614,1412888400,2014-10-10T00:00:00
2.2789,2.283,1413147600,2014-10-13T00:00:00
2.2701,2.2742,1413234000,2014-10-14T00:00:00
2.2783,2.2824,1413320400,2014-10-15T00:00:00
2.2696,2.2737,1413406800,2014-10-16T00:00:00
2.2729,2.277,1413493200,2014-10-17T00:00:00
2.2509,2.255,1413752400,2014-10-20T00:00:00
2.2452,2.2492,1413838800,2014-10-21T00:00:00
2.2396,2.2436,1413925200,2014-10-22T00:00:00
2.2444,2.2484,1414011600,2014-10-23T00:00:00
2.2386,2.2426,1414098000,2014-10-24T00:00:00
2.2378,2.2418,1414360800,2014-10-27T00:00:00
2.2357,2.2398,1414447200,2014-10-28T00:00:00
2.2357,2.2398,1414620000,2014-10-30T00:00:00
2.2171,2.2211,1414706400,2014-10-31T00:00:00
2.2027,2.2067,1414965600,2014-11-03T00:00:00
2.225,2.229,1415052000,2014-11-04T00:00:00
2.2236,2.2276,1415138400,2014-11-05T00:00:00
2.2349,2.2389,1415224800,2014-11-06T00:00:00
2.2387,2.2427,1415311200,2014-11-07T00:00:00
2.2707,2.2748,1415570400,2014-11-10T00:00:00
2.2469,2.2509,1415656800,2014-11-11T00:00:00
2.2636,2.2676,1415743200,2014-11-12T00:00:00
2.258,2.2621,1415829600,2014-11-13T00:00:00
2.245,2.2491,1415916000,2014-11-14T00:00:00
2.2419,2.246,1416175200,2014-11-17T00:00:00
2.2285,2.2325,1416261600,2014-11-18T00:00:00
2.2205,2.2245,1416348000,2014-11-19T00:00:00
2.2275,2.2315,1416434400,2014-11-20T00:00:00
2.2317,2.2357,1416520800,2014-11-21T00:00:00
2.2218,2.2258,1416780000,2014-11-24T00:00:00
2.226,2.23,1416866400,2014-11-25T00:00:00
2.2282,2.2322,1416952800,2014-11-26T00:00:00
2.2214,2.2255,1417039200,2014-11-27T00:00:00
2.2149,2.2189,1417125600,2014-11-28T00:00:00
2.2102,2.2141,1417384800,2014-12-01T00:00:00
2.2201,2.2241,1417471200,2014-12-02T00:00:00
2.2196,2.2236,1417557600,2014-12-03T00:00:00
2.2353,2.2393,1417644000,2014-12-04T00:00:00
2.2363,2.2403,1417730400,2014-12-05T00:00:00
2.2358,2.2398,1417989600,2014-12-08T00:00:00
2.2727,2.2768,1418076000,2014-12-09T00:00:00
2.2591,2.2632,1418162400,2014-12-10T00:00:00
2.2605,2.2645,1418248800,2014-12-11T00:00:00
2.2599,2.264,1418335200,2014-12-12T00:00:00
2.2782,2.2823,1418594400,2014-12-15T00:00:00
2.3184,2.3226,1418680800,2014-12-16T00:00:00
2.3671,2.3714,1418767200,2014-12-17T00:00:00
2.3653,2.3696,1418853600,2014-12-18T00:00:00
2.323,2.3272,1418940000,2014-12-19T00:00:00
2.3221,2.3263,1419199200,2014-12-22T00:00:00
2.317,2.3212,1419285600,2014-12-23T00:00:00
2.3165,2.3206,1419372000,2014-12-24T00:00:00
2.3209,2.3251,1419458400,2014-12-25T00:00:00
2.3177,2.3219,1419544800,2014-12-26T00:00:00
2.3182,2.3224,1419804000,2014-12-29T00:00:00
2.3235,2.3277,1419890400,2014-12-30T00:00:00
2.3189,2.323,1419976800,2014-12-31T00:00:00
2.3269,2.3311,1420149600,2015-01-02T00:00:00
2.3449,2.3491,1420408800,2015-01-05T00:00:00
2.3411,2.3453,1420495200,2015-01-06T00:00:00
2.3277,2.3319,1420581600,2015-01-07T00:00:00
2.3255,2.3297,1420668000,2015-01-08T00:00:00
2.3076,2.3118,1420754400,2015-01-09T00:00:00
2.3005,2.3047,1421013600,2015-01-12T00:00:00
2.2891,2.2932,1421100000,2015-01-13T00:00:00
2.2778,2.2819,1421186400,2015-01-14T00:00:00
2.2927,2.2968,1421272800,2015-01-15T00:00:00
2.2803,2.2844,1421359200,2015-01-16T00:00:00
2.3084,2.3125,1421618400,2015-01-19T00:00:00
2.3382,2.3424,1421704800,2015-01-20T00:00:00
2.3358,2.34,1421791200,2015-01-21T00:00:00
2.3393,2.3435,1421877600,2015-01-22T00:00:00
2.3465,2.3507,1421964000,2015-01-23T00:00:00
2.3337,2.3379,1422223200,2015-01-26T00:00:00
2.3597,2.3639,1422309600,2015-01-27T00:00:00
2.3561,2.3604,1422396000,2015-01-28T00:00:00
2.3621,2.3664,1422482400,2015-01-29T00:00:00
2.4013,2.4057,1422568800,2015-01-30T00:00:00
2.4176,2.4219,1422828000,2015-02-02T00:00:00
2.4236,2.428,1422914400,2015-02-03T00:00:00
2.415,2.4194,1423000800,2015-02-04T00:00:00
2.4098,2.4141,1423087200,2015-02-05T00:00:00
2.4441,2.4485,1423173600,2015-02-06T00:00:00
2.4342,2.4386,1423432800,2015-02-09T00:00:00
2.4857,2.4901,1423519200,2015-02-10T00:00:00
2.4796,2.4841,1423605600,2015-02-11T00:00:00
2.4896,2.4941,1423692000,2015-02-12T00:00:00
2.4886,2.493,1423778400,2015-02-13T00:00:00
2.4677,2.4722,1424037600,2015-02-16T00:00:00
2.4525,2.4569,1424124000,2015-02-17T00:00:00
2.4482,2.4526,1424210400,2015-02-18T00:00:00
2.4612,2.4656,1424296800,2015-02-19T00:00:00
2.4418,2.4462,1424383200,2015-02-20T00:00:00
2.4531,2.4575,1424642400,2015-02-23T00:00:00
2.4772,2.4817,1424728800,2015-02-24T00:00:00
2.4766,2.481,1424815200,2015-02-25T00:00:00
2.4598,2.4642,1424901600,2015-02-26T00:00:00
2.4786,2.4831,1424988000,2015-02-27T00:00:00
2.5077,2.5123,1425247200,2015-03-02T00:00:00
2.5119,2.5165,1425333600,2015-03-03T00:00:00
2.5187,2.5232,1425420000,2015-03-04T00:00:00
2.5409,2.5455,1425506400,2015-03-05T00:00:00
2.5816,2.5862,1425592800,2015-03-06T00:00:00
2.598,2.6027,1425852000,2015-03-09T00:00:00
2.6047,2.6094,1425938400,2015-03-10T00:00:00
2.627,2.6318,1426024800,2015-03-11T00:00:00
2.6191,2.6238,1426111200,2015-03-12T00:00:00
2.5889,2.5936,1426197600,2015-03-13T00:00:00
2.613,2.6177,1426456800,2015-03-16T00:00:00
2.6208,2.6255,1426543200,2015-03-17T00:00:00
2.615,2.6197,1426629600,2015-03-18T00:00:00
2.6178,2.6225,1426716000,2015-03-19T00:00:00
2.5926,2.5972,1426802400,2015-03-20T00:00:00
2.5938,2.5985,1427061600,2015-03-23T00:00:00
2.5699,2.5745,1427148000,2015-03-24T00:00:00
2.5505,2.5551,1427234400,2015-03-25T00:00:00
2.5555,2.5601,1427320800,2015-03-26T00:00:00
2.5962,2.6009,1427407200,2015-03-27T00:00:00
2.6107,2.6154,1427662800,2015-03-30T00:00:00
2.6102,2.6149,1427749200,2015-03-31T00:00:00
2.6134,2.6181,1427835600,2015-04-01T00:00:00
2.6008,2.6055,1427922000,2015-04-02T00:00:00
2.5938,2.5985,1428008400,2015-04-03T00:00:00
2.5905,2.5952,1428267600,2015-04-06T00:00:00
2.5674,2.572,1428354000,2015-04-07T00:00:00
2.5789,2.5835,1428440400,2015-04-08T00:00:00
2.5877,2.5924,1428526800,2015-04-09T00:00:00
2.5941,2.5988,1428613200,2015-04-10T00:00:00
2.6243,2.6291,1428872400,2015-04-13T00:00:00
2.6464,2.6511,1428958800,2015-04-14T00:00:00
2.6725,2.6773,1429045200,2015-04-15T00:00:00
2.6965,2.7014,1429131600,2015-04-16T00:00:00
2.6969,2.7018,1429218000,2015-04-17T00:00:00
2.6821,2.6869,1429477200,2015-04-20T00:00:00
2.6907,2.6956,1429563600,2015-04-21T00:00:00
2.6991,2.704,1429650000,2015-04-22T00:00:00
2.6879,2.6928,1429822800,2015-04-24T00:00:00
2.722,2.7269,1430082000,2015-04-27T00:00:00
2.7243,2.7293,1430168400,2015-04-28T00:00:00
2.6773,2.6821,1430254800,2015-04-29T00:00:00
2.6644,2.6692,1430341200,2015-04-30T00:00:00
2.6559,2.6607,1430686800,2015-05-04T00:00:00
2.7109,2.7158,1430773200,2015-05-05T00:00:00
2.7095,2.7144,1430859600,2015-05-06T00:00:00
2.7072,2.7121,1430946000,2015-05-07T00:00:00
2.7,2.7049,1431032400,2015-05-08T00:00:00
2.686,2.6908,1431291600,2015-05-11T00:00:00
2.6949,2.6998,1431378000,2015-05-12T00:00:00
2.689,2.6938,1431464400,2015-05-13T00:00:00
2.6531,2.6579,1431550800,2015-05-14T00:00:00
